Text,Label
هشدار مهم روحانی: با سر کار آمدن یک دولت تندرو، ایران به ورطه جنگ، تحریم و فلاکت می‌افتد؛ آن وقت همه ضرر می‌کنیم؛ چه رأی داده باشیم چه رأی نداده باشیم/ یکی از نامزد‌ها قطع رابطه با جهان را فرصت می‌داند؛ هنرش هم دیوار کشی و حصار کشیدن دور ایران است,سیاست
مشاور ارشد جلیلی، سال ۱۴۰۱: از وزارت صمت برای ممنوعیت واردات آیفون قول گرفتم,سیاست
مهدی خسروی باز هم مجری مناظره‌ها شد/ سوالات اختصاصی از نامزدها,سیاست
بیانیه استاد محمدعلی موحد و استاد محمد مجتهد شبستری: از پزشکیان بوی صداقت می‌شنویم و در دور دوم هم به او رای می‌دهیم/ همشهریان غیور ما در آذربایجان این شعر شهریار را به یاد بیاورند: هنوز از ماست ایران را اگر روزی فرج باشد/ از هم‌میهنان عزیز انتظار داریم که به حساسیت موقف در شرایط خطیر موجود توجه کنند,سیاست
پزشکیان: اگر چیزی از بیت‌المال برداشته‌ام، مرا جلوی چشم مردم اعدام کنند,سیاست
جمعه چه کسانی می‌توانند رای بدهند؟,سیاست
توئیت جدید پورمحمدی درباره انتخابات,سیاست
سخنگوی شورای نگهبان: هیچ‌ شکایت و اعتراضی از سوی نامزدها دریافت نکردیم,سیاست
تاجیک: اصولگرایان نتوانستند رای پشت سر رئیسی را ریکاوری کنند / قشر خاکستری متفاوت شده، جامعه به محرک جدید نیاز دارد / جامعه به بلوغی رسیده که دیگر به راحتی از سوی شخصیت‌ها تحریک‌ به مشارکت نمی‌شود / پیروز انتخابات کسی است که شرایط «آستانه‌ای» امروز را درک کند,سیاست
جلالی‌زاده، نماینده پیشین سنندج: پزشکیان صراحتا بگوید من همه تلاش خودم را برای رفع تحریم به کار می‌برم / دل مردم کردستان با پزشکیان است/ اصلا فکر مردم کردستان و اهل سنت با جلیلی همخوانی ندارد / اگر فرد دیگری غیر از پزشکیان بود، میزان مشارکت مردم کردستان به ۱۰ درصد هم نمی‌رسید,سیاست
کیهان : چرا مردم را از جلیلی می‌ترسانید؟,سیاست
ابوالفضل فاتح: ریزش تاریخی پایگاه اجتماعی اصولگرایان پیامدهای مهمی در پی خواهد داشت,سیاست
واکنش ربیعی به دروغ‌سازی علیه پزشکیان درباره قیمت بنزین: عملیات‌های روانی بر پایه دروغ کلید خورده است,سیاست
بیرون کردن خبرنگاران از نشست سعید جلیلی با فعالان اقتصاد دیجیتال,سیاست
عباس عبدی: صندوق رای، صندوق صدقات نیست,سیاست
رنجبران، مقام سابق صداوسیما: رهبر انقلاب ۲۳ فروردین ۱۴۰۱ از کسانی که شهید امیرعبدالهیان را بدبینانه نقد کردند، انتقاد کردند / مذاکرات در زمستان ۱۴۰۰ درحال به نتیجه رسیدن بود,سیاست
زیدآبادی: من سال ۱۳۸۴، ۱۴۰۰ و دور اول انتخابات ۱۴۰۳ رأی ندادم، چون از احمدی‌نژاد، رئیسی و قالیباف نمی‌ترسیدم اما الان از تیم سعید جلیلی می‌ترسم / ترسم، ترس شخصی نیست، از آیندهٔ این کشور و جامعه است / ممکن است برخی بگویند «مگر از این بدتر هم می‌شود؟» در جواب‌شان می‌گویم بدبختی، رنج و فلاکت ته ندارد,سیاست
امشب ساعت ۲۱:۳۰، مناظره اول پزشکیان و جلیلی,سیاست
همزمان با اعزام طلبه به نقاط مختلف کشور برای تبلیغ جلیلی، دروس هفته جاری حوزه علمیه قم تعطیل شد,سیاست
ویدیو / مشاور جلیلی: مبارزه با بی حجابی را مثل مبارزه با مواد مخدره باید سفت و سخت بگیریم؛ استثنا هم قائل نشویم,سیاست
بهزاد نبوی: فرق می‌کند چه کسی رئیس‌جمهور باشد/ ایستادن پزشکیان در جایگاه اول تبریک دارد و ورود به مرحله دوم، نیازمند هشدار است که مرحله بسیار مهم‌تری است/ نگرانی درباره ۳ میلیون رای قالیباف وجود دارد,سیاست
شریعتمداری بار دیگر به ظریف حمله ور شد: کُت در می‌آورد و جیغ می‌زند که «‌چه کسی جرأت می‌کرد در زمان خاتمی به یک ایرانی توهین کند؟» / کاش جلیلی، خاطرات مستند خود از مذاکرات را منتشر می‌کرد تا همه از خدمات برجسته‌اش باخبر باشند,سیاست
زیدآبادی : پورمحمدی تنها کاندیدایی بود که با قدرت سخنوری‌اش، آسیب‌ها را بیان کرد,سیاست
درویش‌زاده، رئیس پژوهشکده حقوق و قانون ایران: نامزدهای انصرافی در انتخابات ریاست‌جمهوری شرعا و قانونا باید خسارت بیت‌المال را بپردازند,سیاست
صبحانه خبری، ۱۱ تیر ۱۴۰۳؛ از حمله فیزیکی و آزار یک وکیل و خانواده اش به خاطر حمایت از پزشکیان تا طرح جدید تیم جلیلی علیه پزشکیان در روستاها,سیاست
آذر منصوری، رئیس جبهه اصلاحات: با رقیبی مواجهیم که به هیچ چارچوب اخلاقی پایبند نیست / صحن علنی شورای شهر تهران، ستاد آقای جلیلی است؛ رفتار صداوسیما سوگیری واضح به سمت جلیلی دارد / باید به تحریم کنندگان انتخابات حق داد,سیاست
مجید انصاری: آقای جلیلی شما که می‌دانستید دو نفر پوششی هستند، چطور از وقت غصبی استفاده کردید؟ / چرا نگفتید که من احتیاجی به تقویت غاصبانه ندارم؟,سیاست
حمله فیزیکی و آزار یک وکیل و خانواده اش به جرم حمایت از پزشکیان؟ / دادستان آذربایجان شرقی:  دستور دستگیری مهاجمان صادر شده,سیاست
جلیلی بالاخره اعتراف کرد: دولت روحانی وقتی شروع به کار کرد، ۸۰۰ تحریم وجود داشت,سیاست
سخنگوی ستاد انتخابات: طبق قانون راه‌اندازی کارناوال‌ها و تجمعات خیابانی ممنوع است,سیاست
حمایت و تبلیغ مقامات دولت فعلی برای جلیلی براساس قانون تخلف است,سیاست
پزشکیان در واکنش به شایعه «کناره گیری او از مناظرات به دلیل بیماری»: اگر دروغ بگویند، دروغ نمی‌گوییم؛ اگر تهمت بزنند، تهمت نمی‌زنیم / من آمده ام پای مردم بایستم؛ بساط کاسبان تحریم و صاحبان ایده‌های تخیلی را بهم بزنم و به دروغگویی‌های زشت پایان دهم,سیاست
